Date,Close,High,Low,Open,Volume
2016-02-24,3057.679931640625,3127.820068359375,3043.929931640625,3127.820068359375,0
2016-02-25,3106.139892578125,3119.139892578125,3060.47998046875,3060.47998046875,0
2016-02-26,3129.27001953125,3140.85009765625,3109.52001953125,3109.52001953125,0
2016-02-29,3131.489990234375,3133.6201171875,3073.8701171875,3129.27001953125,0
2016-03-01,3186.949951171875,3187.0400390625,3114.06005859375,3131.489990234375,0
2016-03-02,3164.989990234375,3222.300048828125,3142.260009765625,3188.02001953125,0
2016-03-03,3177.85009765625,3189.14990234375,3159.659912109375,3172.610107421875,0
2016-03-04,3187.080078125,3199.929931640625,3163.72998046875,3173.260009765625,0
2016-03-07,3180.949951171875,3193.239990234375,3155.260009765625,3186.330078125,0
2016-03-08,3133.919921875,3179.300048828125,3122.169921875,3179.300048828125,0
2016-03-09,3150.89990234375,3160.280029296875,3129.830078125,3133.169921875,0
2016-03-10,3110.820068359375,3215.340087890625,3110.659912109375,3150.469970703125,0
2016-03-11,3173.5,3178.199951171875,3123.169921875,3123.169921875,0
2016-03-14,3238.860107421875,3243.169921875,3174.18994140625,3174.18994140625,0
2016-03-15,3207.31005859375,3238.860107421875,3201.469970703125,3238.860107421875,0
2016-03-16,3206.27001953125,3227.320068359375,3193.81005859375,3209.389892578125,0
2016-03-17,3229.820068359375,3238.030029296875,3172.93994140625,3206.27001953125,0
2016-03-18,3240.050048828125,3242.510009765625,3210.5,3230.030029296875,0
2016-03-21,3236.5400390625,3259.179931640625,3213.14990234375,3239.179931640625,0
2016-03-22,3223.419921875,3236.419921875,3187.570068359375,3236.419921875,0
2016-03-23,3203.699951171875,3236.760009765625,3190.780029296875,3223.360107421875,0
2016-03-24,3149.050048828125,3200.47998046875,3147.570068359375,3200.47998046875,0
2016-03-29,3165.090087890625,3172.530029296875,3140.6201171875,3150.389892578125,0
2016-03-30,3231.02001953125,3231.02001953125,3165.090087890625,3165.090087890625,0
2016-03-31,3179.389892578125,3230.31005859375,3174.3701171875,3230.31005859375,0
2016-04-01,3122.27001953125,3173.5,3099.889892578125,3173.5,0
2016-04-04,3129.47998046875,3149.699951171875,3105.0400390625,3122.27001953125,30629800
2016-04-05,3088.52001953125,3129.47998046875,3074.030029296875,3129.47998046875,0
2016-04-06,3073.1201171875,3092.050048828125,3051.8798828125,3088.52001953125,0
2016-04-07,3031.9599609375,3093.3701171875,3031.9599609375,3074.6298828125,0
2016-04-08,3092.81005859375,3097.260009765625,3039.419921875,3040.719970703125,0
2016-04-11,3102.320068359375,3114.659912109375,3070.659912109375,3091.919921875,0
2016-04-12,3111.820068359375,3112.199951171875,3063.469970703125,3098.610107421875,0
2016-04-13,3154.580078125,3157.3798828125,3107.639892578125,3108.699951171875,0
2016-04-14,3179.1201171875,3179.1201171875,3152.669921875,3155.219970703125,0
2016-04-15,3175.68994140625,3183.35009765625,3163.8798828125,3178.570068359375,0
2016-04-18,3192.580078125,3199.530029296875,3137.199951171875,3168.580078125,0
2016-04-19,3245.31005859375,3246.469970703125,3193.9599609375,3193.9599609375,0
